"","Abdomen","Audio.Volume.dB","ECG","Flow","Heart.Rate","Left.Leg","PosAngle","Pulse","Saturation","Thermistor","Thorax","X.Axis","Y.Axis","Z.Axis","Acceleration..X.","Acceleration..Y.","Acceleration..Z.","Impedance","Stimulation","Position","Phasic.Amplitude","original_time","stim_numeric","parsed_time","time_only","corrected_stim","stim_binary"
"15029","0","57.3407","0.0084","-0.0673","81.4681","-0.0003","0.4841","77.0043","92.0006","0.0352","0.0001","0.0031","-0.3618","0.9246","0.3158","-9.2684","3.5692","11.1812","0","6","0","3:32:09 AM",0,2025-05-29 03:32:09,03:32:09,0,0
"15030","0","56.438","0.0084","-0.0544","81.2764","-0.0004","-0.1018","77.0115","92.0006","0.0352","0","-0.0007","-0.3664","0.9229","0.2508","-9.2647","3.58","11.2385","0","6","0","3:32:10 AM",0,2025-05-29 03:32:10,03:32:10,0,0
"15031","0","56.514","0.0084","-0.0461","82.8926","-0.0004","-0.4485","77.0001","92.0006","0.0352","0","-0.0028","-0.3612","0.9243","0.1979","-9.2874","3.5326","11.3946","0","6","0","3:32:11 AM",0,2025-05-29 03:32:11,03:32:11,0,0
"15032","0","55.9651","0.0084","-0.0377","82.4374","-0.0005","0.0647","77.0001","92.0006","0.0351","0","0.0004","-0.3626","0.9238","0.2196","-9.301","3.5047","11.3353","0","6","0","3:32:11 AM",0,2025-05-29 03:32:11,03:32:11,0,0
"15033","0","56.3434","0.0084","-0.0308","82.1901","-0.0005","0.848","72.9099","91.6697","0.0351","0","0.0054","-0.3668","0.9218","0.303","-9.2961","3.5075","11.3068","0","6","0","3:32:13 AM",0,2025-05-29 03:32:13,03:32:13,0,0
"15034","-0.0001","73.1746","0.0084","-0.2729","82.6213","-0.0005","3.5847","75.3638","91.8669","0.035","0.0001","0.0228","-0.3644","0.9227","0.3872","-9.1928","3.7745","11.447","0","6","0","3:32:14 AM",0,2025-05-29 03:32:14,03:32:14,0,0
"15035","-0.0001","73.4179","0.0084","0.2287","82.602","-0.0005","3.646","71.7986","91.5795","0.0347","0","0.0239","-0.3752","0.9195","0.1966","-9.1027","4.0485","11.4871","0","6","0","3:32:15 AM",0,2025-05-29 03:32:15,03:32:15,0,0
"15036","0.0001","58.9879","0.0084","0.3385","81.8617","-0.0005","3.7294","75.9667","91.916","0.0349","0","0.0232","-0.3569","0.9261","0.2298","-9.1528","3.8807","11.6767","0","6","0","3:32:16 AM",0,2025-05-29 03:32:16,03:32:16,0,0
"15037","0.0001","56.4768","0.0085","-0.0915","82.0452","-0.0005","2.5319","68.3672","91.3032","0.0352","0","0.0159","-0.3597","0.9257","0.2563","-9.2344","3.6676","11.195","0","6","0","3:32:17 AM",0,2025-05-29 03:32:17,03:32:17,0,0
"15038","0","56.4153","0.0084","-0.0764","81.4947","-0.0005","2.3975","89.4951","93.6741","0.0352","0","0.0149","-0.3565","0.9278","0.3163","-9.2696","3.5537","11.0994","0","6","0","3:32:18 AM",0,2025-05-29 03:32:18,03:32:18,0,0
"15039","0.0001","56.8205","0.0082","-0.0628","83.6495","-0.0004","1.5475","132.5","114.3145","0.0352","0","0.01","-0.3698","0.92","0.3291","-9.2762","3.5691","11.0603","0","6","0","3:32:18 AM",0,2025-05-29 03:32:18,03:32:18,0,0
"15040","0","62.6288","0.0082","-0.1897","82.7339","-0.0005","2.2508","132.5","128.5464","0.0351","0.0001","0.0158","-0.402","0.9044","0.0745","-9.0458","4.0543","11.0436","0","6","0","3:32:20 AM",0,2025-05-29 03:32:20,03:32:20,0,0
"15041","-0.0001","89.8361","0.0084","-0.2878","82.5551","-0.0005","3.762","132.5","126.9744","0.0349","-0.0001","0.026","-0.3963","0.9103","0.1346","-9.0646","4.1325","11.5436","0","6","0","3:32:21 AM",0,2025-05-29 03:32:21,03:32:21,0,0
"15042","-0.0001","61.0046","0.0085","0.2759","83.9183","-0.0005","4.153","132.5","127.5738","0.0344","-0.0001","0.0278","-0.3833","0.9171","0.1643","-9.093","4.0465","11.6209","0","6","0","3:32:21 AM",0,2025-05-29 03:32:21,03:32:21,0,0
"15043","0.0001","59.3782","0.0085","0.3392","82.7538","-0.0005","3.5085","132.5","127.0624","0.0348","0","0.0227","-0.371","0.9181","0.1917","-9.146","3.8769","11.6416","0","6","0","3:32:22 AM",0,2025-05-29 03:32:22,03:32:22,0,0
"15044","0","86.6851","0.0085","-0.3162","81.8342","-0.0005","2.2851","132.5","127.7476","0.035","-0.0001","0.0148","-0.3711","0.9187","0.1578","-9.1434","3.9204","11.5011","0","6","0","3:32:24 AM",0,2025-05-29 03:32:24,03:32:24,0,0
"15045","-0.0001","66.5151","0.0085","-0.0642","84.6749","-0.0005","1.2923","132.5","126.6034","0.0346","-0.0001","0.0085","-0.3761","0.9194","0.0633","-9.1526","3.9098","11.5993","0","6","0","3:32:25 AM",0,2025-05-29 03:32:25,03:32:25,0,0
"15046","0","58.6796","0.0084","0.5647","82.7525","-0.0005","1.0608","91.6637","107.0815","0.0345","-0.0001","0.0069","-0.3744","0.9205","0.0394","-9.161","3.9124","11.789","0","6","0","3:32:26 AM",0,2025-05-29 03:32:26,03:32:26,0,0
"15047","0.0001","57.0548","0.0083","-0.0285","84.6155","-0.0004","0.9872","69.8748","91.2987","0.0351","0","0.0062","-0.3598","0.9255","0.1451","-9.219","3.7119","11.6684","0","6","0","3:32:27 AM",0,2025-05-29 03:32:27,03:32:27,0,0
"15048","0","56.1832","0.0082","-0.1021","82.1544","-0.0003","0.8865","80.0248","92.0809","0.0353","0.0001","0.0063","-0.3928","0.911","0.1649","-9.1626","3.8439","11.0578","0","6","0","3:32:28 AM",0,2025-05-29 03:32:28,03:32:28,0,0
"15049","0","56.608","0.0083","-0.0842","81.2348","-0.0003","2.5394","76.3298","91.7856","0.0353","0.0001","0.0181","-0.4088","0.9027","0.186","-9.1172","3.9765","10.9121","0","6","0","3:32:29 AM",0,2025-05-29 03:32:29,03:32:29,0,0
"15050","0","56.7798","0.0083","-0.0673","81.6717","-0.0004","3.1806","79.2995","92.0251","0.0352","0.0001","0.0221","-0.3974","0.9087","0.2635","-9.1405","3.8822","10.9566","0","6","0","3:32:30 AM",0,2025-05-29 03:32:30,03:32:30,0,0
"15051","0","56.6485","0.0083","-0.055","80.6544","-0.0005","1.7934","78.5524","91.9215","0.0352","0","0.012","-0.3853","0.9142","0.3344","-9.2486","3.6622","11.1295","0","6","0","3:32:31 AM",0,2025-05-29 03:32:31,03:32:31,0,0
"15052","0","56.1453","0.0084","-0.0455","80.5193","-0.0004","2.079","80.0134","92.0006","0.0351","0","0.0138","-0.379","0.9182","0.3767","-9.2395","3.6454","11.2639","0","6","0","3:32:32 AM",0,2025-05-29 03:32:32,03:32:32,0,0
"15053","0","56.023","0.0084","-0.0373","80.0467","-0.0004","3.047","79.9988","92.0006","0.0351","0","0.0198","-0.3739","0.9192","0.3978","-9.2235","3.685","11.336","0","6","0","3:32:33 AM",0,2025-05-29 03:32:33,03:32:33,0,0
"15054","0","75.2667","0.0084","-0.2784","79.9898","-0.0005","5.3728","80.0051","92.0006","0.035","0","0.0348","-0.3699","0.9167","0.3538","-9.1307","3.9118","11.3393","0","6","0","3:32:34 AM",0,2025-05-29 03:32:34,03:32:34,0,0
"15055","-0.0001","72.5454","0.0084","-0.1054","80.9483","-0.0006","5.2267","80.0009","92.0006","0.0346","-0.0001","0.0344","-0.3765","0.917","0.3061","-9.1148","3.9732","11.4738","0","6","0","3:32:35 AM",0,2025-05-29 03:32:35,03:32:35,0,0
"15056","-0.0001","58.2462","0.0084","0.1565","80.158","-0.0006","5.0253","80.0009","92.0006","0.0343","-0.0001","0.0332","-0.3776","0.916","0.2795","-9.1129","3.9974","11.5929","0","6","0","3:32:36 AM",0,2025-05-29 03:32:36,03:32:36,0,0
"15057","0.0001","56.904","0.0083","0.2244","79.6005","-0.0008","4.4104","80.0009","92.0006","0.0346","-0.0001","0.0291","-0.3774","0.9173","0.2552","-9.107","3.9922","11.7498","0","6","0","3:32:37 AM",0,2025-05-29 03:32:37,03:32:37,0,0
"15058","0","71.2737","0.0083","-0.1757","81.1985","-0.0009","3.9001","80.0009","92.0006","0.035","-0.0001","0.0259","-0.3801","0.9144","0.2221","-9.1037","3.9927","11.6584","0","6","0","3:32:37 AM",0,2025-05-29 03:32:37,03:32:37,0,0
"15059","0","62.4601","0.0083","0.2363","79.5023","-0.0009","3.9361","80.0009","92.0006","0.0347","-0.0001","0.0257","-0.3734","0.9183","0.2511","-9.1428","3.9121","11.6678","0","6","0","3:32:39 AM",0,2025-05-29 03:32:39,03:32:39,0,0
"15060","0.0001","57.5707","0.0082","0.0914","83.8985","-0.0009","2.4488","80.0009","92.0006","0.035","0","0.0152","-0.3544","0.9281","0.3211","-9.2384","3.6433","11.5721","0","6","0","3:32:40 AM",0,2025-05-29 03:32:40,03:32:40,0,0
"15061","0","56.431","0.0081","-0.064","81.6171","-0.0009","2.2664","79.0224","91.9215","0.0352","0.0001","0.0138","-0.3574","0.9241","0.4877","-9.2648","3.5446","10.7863","0","6","0","3:32:40 AM",0,2025-05-29 03:32:40,03:32:40,0,0
"15062","-0.0001","83.6011","0.008","-0.3082","79.9221","-0.0009","7.7625","79.673","91.9739","0.0351","0.0002","0.0434","-0.3148","0.937","0.6912","-9.2388","3.5333","11.0359","0","6","0","3:32:41 AM",0,2025-05-29 03:32:41,03:32:41,0,0
"15063","-0.0001","61.5347","0.008","0.1142","81.226","-0.0009","1.8484","78.6437","91.8903","0.0348","0.0001","0.0132","-0.3328","0.9298","0.3096","-9.2127","3.6494","11.1414","0","6","0","3:32:43 AM",0,2025-05-29 03:32:43,03:32:43,0,0
"15064","0.0001","57.008","0.0081","0.0692","82.0671","-0.0009","-37.836","82.9073","92.2368","0.0351","0.0001","-0.1964","-0.2452","0.9432","-1.8544","-9.527","1.9993","11.3796","0","6","0","3:32:44 AM",0,2025-05-29 03:32:44,03:32:44,0,0
"15065","0.0001","62.5557","0.0081","-0.1346","80.8276","-0.0004","-61.8496","71.3514","91.2987","0.0352","0","-0.3191","-0.1708","0.9376","-2.6484","-9.5555","0.962","11.3888","0","6","0","3:32:45 AM",0,2025-05-29 03:32:45,03:32:45,0,0
"15066","0","72.3275","0.0081","0.0024","79.0198","-0.0005","-60.4761","92.6868","107.2386","0.0349","0","-0.3083","-0.1746","0.9369","-2.4888","-9.5236","1.3033","12.3257","0","6","0","3:32:46 AM",0,2025-05-29 03:32:46,03:32:46,0,0
"15067","0.0001","81.7432","0.0082","0.2791","80.9625","-0.0004","-59.9038","132.5","126.3438","0.0348","0","-0.3212","-0.1861","0.9316","-2.7562","-9.4959","1.0148","11.6684","0","6","0","3:32:47 AM",0,2025-05-29 03:32:47,03:32:47,0,0
"15068","0.0001","66.6724","0.0081","-0.1338","80.5387","-0.0003","-58.2378","132.5","127.5548","0.0352","0","-0.3108","-0.1924","0.9335","-2.724","-9.5027","0.9987","11.3268","0","6","0","3:32:48 AM",0,2025-05-29 03:32:48,03:32:48,0,0
